file_path,model_name,chi2,alpha
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T350_lg4.0_NEQ_strong.txt,spec_T350_lg4.0_NEQ_strong.txt,75962.75603007879,7.601845270443096e-19
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1100_lg3.0_NEQ_strong.txt,spec_T1100_lg3.0_NEQ_strong.txt,37853.609263062885,2.4810584286013333e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T500_lg3.5_NEQ_strong.txt,spec_T500_lg3.5_NEQ_strong.txt,73882.26138862454,3.348816703761654e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1800_lg3.0_NEQ_strong.txt,spec_T1800_lg3.0_NEQ_strong.txt,26488.503150215478,3.928260729774843e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T300_lg2.5_NEQ_strong.txt,spec_T300_lg2.5_NEQ_strong.txt,77199.4693200571,5.239642811739959e-18
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T600_lg4.5_NEQ_strong.txt,spec_T600_lg4.5_NEQ_strong.txt,71406.89715577314,1.3647482558019773e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T800_lg4.0_NEQ_strong.txt,spec_T800_lg4.0_NEQ_strong.txt,65969.83288897919,4.373793292169497e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T250_lg4.0_NEQ_strong.txt,spec_T250_lg4.0_NEQ_strong.txt,80510.24842091696,3.7000044076219414e-17
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1500_lg3.0_NEQ_strong.txt,spec_T1500_lg3.0_NEQ_strong.txt,23519.211067782286,8.522247781045236e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1400_lg5.5_NEQ_strong.txt,spec_T1400_lg5.5_NEQ_strong.txt,50351.67067495839,6.877336458072248e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T450_lg4.0_NEQ_strong.txt,spec_T450_lg4.0_NEQ_strong.txt,74826.400501731,6.733749379425039e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T550_lg3.0_NEQ_strong.txt,spec_T550_lg3.0_NEQ_strong.txt,72511.69259664469,2.1500091367581476e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T550_lg4.0_NEQ_strong.txt,spec_T550_lg4.0_NEQ_strong.txt,72724.58919454445,1.9852718415424672e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1300_lg4.0_NEQ_strong.txt,spec_T1300_lg4.0_NEQ_strong.txt,40265.07284914862,1.149266822922427e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T550_lg4.5_NEQ_strong.txt,spec_T550_lg4.5_NEQ_strong.txt,72643.97411609265,2.1133365407665954e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T350_lg3.5_NEQ_strong.txt,spec_T350_lg3.5_NEQ_strong.txt,76250.77630269292,6.711783239532361e-19
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T600_lg2.5_NEQ_strong.txt,spec_T600_lg2.5_NEQ_strong.txt,68988.60098725803,1.7625014828471182e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1400_lg4.0_NEQ_strong.txt,spec_T1400_lg4.0_NEQ_strong.txt,34631.04454604373,9.284003734845677e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T800_lg3.5_NEQ_strong.txt,spec_T800_lg3.5_NEQ_strong.txt,65000.988761855195,4.608277998094875e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1800_lg4.5_NEQ_strong.txt,spec_T1800_lg4.5_NEQ_strong.txt,31127.37939228463,3.5625810237266777e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1100_lg5.5_NEQ_strong.txt,spec_T1100_lg5.5_NEQ_strong.txt,60869.907902878454,1.3273058577312198e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1200_lg3.0_NEQ_strong.txt,spec_T1200_lg3.0_NEQ_strong.txt,30666.602162027863,1.9524756293834643e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T500_lg5.5_NEQ_strong.txt,spec_T500_lg5.5_NEQ_strong.txt,72123.7846080431,5.888121732371544e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T200_lg3.0_NEQ_strong.txt,spec_T200_lg3.0_NEQ_strong.txt,81635.93311357901,1.2775452678576477e-15
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T200_lg3.5_NEQ_strong.txt,spec_T200_lg3.5_NEQ_strong.txt,82124.56920097483,3.3305511660728814e-16
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T550_lg5.5_NEQ_strong.txt,spec_T550_lg5.5_NEQ_strong.txt,71502.75658525169,3.0654112521907416e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1600_lg5.5_NEQ_strong.txt,spec_T1600_lg5.5_NEQ_strong.txt,41403.45990722864,4.907145635189002e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T400_lg3.5_NEQ_strong.txt,spec_T400_lg3.5_NEQ_strong.txt,75571.69986158394,1.7382377044409645e-19
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1200_lg4.5_NEQ_strong.txt,spec_T1200_lg4.5_NEQ_strong.txt,52490.242560430604,1.217501806900119e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T400_lg2.5_NEQ_strong.txt,spec_T400_lg2.5_NEQ_strong.txt,75425.50478581002,2.3904231174809128e-19
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T600_lg5.5_NEQ_strong.txt,spec_T600_lg5.5_NEQ_strong.txt,70651.1048469427,1.813424640066989e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T200_lg4.5_NEQ_strong.txt,spec_T200_lg4.5_NEQ_strong.txt,82275.2215046666,6.298037228890738e-18
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T600_lg3.5_NEQ_strong.txt,spec_T600_lg3.5_NEQ_strong.txt,71402.0740601505,1.3504268289502062e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1300_lg2.5_NEQ_strong.txt,spec_T1300_lg2.5_NEQ_strong.txt,21433.033072425384,1.6242519034823261e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1000_lg3.0_NEQ_strong.txt,spec_T1000_lg3.0_NEQ_strong.txt,45263.59678991898,3.2341865707718822e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1200_lg5.0_NEQ_strong.txt,spec_T1200_lg5.0_NEQ_strong.txt,55998.78330781298,1.094375424733416e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1300_lg3.5_NEQ_strong.txt,spec_T1300_lg3.5_NEQ_strong.txt,32701.50424027206,1.3317191130783875e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1700_lg2.5_NEQ_strong.txt,spec_T1700_lg2.5_NEQ_strong.txt,22755.852739991875,5.296084239876231e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T800_lg3.0_NEQ_strong.txt,spec_T800_lg3.0_NEQ_strong.txt,61754.00989042758,5.3972149769361134e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1300_lg4.5_NEQ_strong.txt,spec_T1300_lg4.5_NEQ_strong.txt,46819.50557649916,9.995845019930456e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1100_lg4.0_NEQ_strong.txt,spec_T1100_lg4.0_NEQ_strong.txt,53341.82551379615,1.7028467982878e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1100_lg5.0_NEQ_strong.txt,spec_T1100_lg5.0_NEQ_strong.txt,59451.55995061024,1.4066400855743964e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1200_lg3.5_NEQ_strong.txt,spec_T1200_lg3.5_NEQ_strong.txt,38337.05147770423,1.677034843441242e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T400_lg4.5_NEQ_strong.txt,spec_T400_lg4.5_NEQ_strong.txt,75078.49841704316,2.0637307483954652e-19
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T400_lg5.0_NEQ_strong.txt,spec_T400_lg5.0_NEQ_strong.txt,74147.48488323862,3.005219072841229e-19
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1200_lg5.5_NEQ_strong.txt,spec_T1200_lg5.5_NEQ_strong.txt,58136.05621233468,1.0166443351851924e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1500_lg5.0_NEQ_strong.txt,spec_T1500_lg5.0_NEQ_strong.txt,41399.94605476269,6.292575694015704e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1500_lg4.5_NEQ_strong.txt,spec_T1500_lg4.5_NEQ_strong.txt,35879.142770873616,6.868914923991206e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1000_lg2.5_NEQ_strong.txt,spec_T1000_lg2.5_NEQ_strong.txt,37247.475775091836,3.9512328852690095e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T300_lg5.0_NEQ_strong.txt,spec_T300_lg5.0_NEQ_strong.txt,77284.77516537611,5.81408082168054e-18
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T600_lg4.0_NEQ_strong.txt,spec_T600_lg4.0_NEQ_strong.txt,71406.26962779854,1.3297291156972165e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T450_lg3.5_NEQ_strong.txt,spec_T450_lg3.5_NEQ_strong.txt,74798.42738497345,6.703297524557056e-20
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T250_lg3.5_NEQ_strong.txt,spec_T250_lg3.5_NEQ_strong.txt,78775.14650852911,7.350830372682728e-17
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1600_lg2.5_NEQ_strong.txt,spec_T1600_lg2.5_NEQ_strong.txt,21076.337093685448,6.891318686496981e-22
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T1000_lg5.5_NEQ_strong.txt,spec_T1000_lg5.5_NEQ_strong.txt,63178.00358181344,1.8491710479857023e-21
/home/dylan/Research/Models/ATMO2020/NEQ_strong/spec_T350_lg4.5_NEQ_strong.txt,spec_T350_lg4.5_NEQ_strong.txt,75413.75472234056,9.077969062691288e-19
