file_path,model_name,chi2,alpha
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T550_lg4.5_NEQ_weak.txt,spec_T550_lg4.5_NEQ_weak.txt,73024.8076285978,2.1240708651959437e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1300_lg4.5_NEQ_weak.txt,spec_T1300_lg4.5_NEQ_weak.txt,47892.26824134999,1.005907998065173e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T700_lg3.5_NEQ_weak.txt,spec_T700_lg3.5_NEQ_weak.txt,68906.54135787941,7.132386936975237e-21
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1600_lg2.5_NEQ_weak.txt,spec_T1600_lg2.5_NEQ_weak.txt,21109.04899217105,6.882700468727126e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T550_lg5.5_NEQ_weak.txt,spec_T550_lg5.5_NEQ_weak.txt,71564.19739761706,3.0806097063228806e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1600_lg4.5_NEQ_weak.txt,spec_T1600_lg4.5_NEQ_weak.txt,34299.112097956415,5.481751119677755e-22
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T350_lg5.0_NEQ_weak.txt,spec_T350_lg5.0_NEQ_weak.txt,74840.64785005603,1.2960038826491683e-18
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T600_lg3.0_NEQ_weak.txt,spec_T600_lg3.0_NEQ_weak.txt,71495.25111187733,1.3777435383636695e-20
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T350_lg4.0_NEQ_weak.txt,spec_T350_lg4.0_NEQ_weak.txt,76050.34977635906,9.983310535673367e-19
/home/dylan/Research/Models/ATMO2020/NEQ_weak/spec_T1300_lg5.0_NEQ_weak.txt,spec_T1300_lg5.0_NEQ_weak.txt,51570.70388384492,9.02548134228007e-22
