file_path,model_name,chi2,alpha
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1300_lg2.5_CEQ.txt,spec_T1300_lg2.5_CEQ.txt,32803.02253229399,1.6062724739988564e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T450_lg4.0_CEQ.txt,spec_T450_lg4.0_CEQ.txt,88691.48990288406,6.552948406464966e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2600_lg3.0_CEQ.txt,spec_T2600_lg3.0_CEQ.txt,45199.70487278436,8.284807022964719e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2700_lg5.5_CEQ.txt,spec_T2700_lg5.5_CEQ.txt,45520.17976019839,6.930702443201474e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T400_lg5.5_CEQ.txt,spec_T400_lg5.5_CEQ.txt,86253.54733334595,3.865660885242445e-19
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2900_lg2.5_CEQ.txt,spec_T2900_lg2.5_CEQ.txt,46208.33848246056,5.204210527484518e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1400_lg5.0_CEQ.txt,spec_T1400_lg5.0_CEQ.txt,54475.339432853434,8.089437137224678e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T600_lg4.5_CEQ.txt,spec_T600_lg4.5_CEQ.txt,84122.04265227096,1.4493643643378734e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2500_lg4.0_CEQ.txt,spec_T2500_lg4.0_CEQ.txt,43722.29313152536,9.576490064855538e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2600_lg2.5_CEQ.txt,spec_T2600_lg2.5_CEQ.txt,45223.479884770844,8.238404027482315e-23
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1700_lg3.5_CEQ.txt,spec_T1700_lg3.5_CEQ.txt,31574.0825261804,5.105286572012075e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2300_lg3.0_CEQ.txt,spec_T2300_lg3.0_CEQ.txt,39248.28280396215,1.42588633051666e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1000_lg5.5_CEQ.txt,spec_T1000_lg5.5_CEQ.txt,74557.5962616242,1.938233721960337e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T2300_lg4.5_CEQ.txt,spec_T2300_lg4.5_CEQ.txt,40590.28086705311,1.3524723315907053e-22
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T600_lg2.5_CEQ.txt,spec_T600_lg2.5_CEQ.txt,84592.45236416475,1.548766255544485e-20
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T1400_lg3.5_CEQ.txt,spec_T1400_lg3.5_CEQ.txt,40955.60711679548,1.0198763621113206e-21
/home/dylan/Research/Models/ATMO2020/CEQ/spec_T550_lg2.5_CEQ.txt,spec_T550_lg2.5_CEQ.txt,85927.99805826091,2.3387074227087935e-20
